tweet_id,tweet_text,labels
1114158547535892480,Faggot just lying about #gay #faggot #exposed #exposedfaggot #faggotexposed #malechastity https://t.co/ZIAOBXFoeL,"[0, 2, 1]"
1107095131851759616,Mood one day when I get a nigga...😂🙃 https://t.co/hlKIFvxU7j,"[0, 0, 0]"
1113138663800614912,@MashBeatz_TWC Tell this nigga to go to sway. Ass can wait. https://t.co/R7zs0sxUWn,"[0, 2, 1]"
1035667194699567111,Watch it: https://t.co/UQ7VcvGxKo Hot Latina MILF Angelina Valentine rubbing her shaved twat... https://t.co/T7asZAFSzd,"[2, 0, 5]"
1108534630905454592,skinny nigga DICK long 🤷🏽‍♂️💥 #atl #dick #bigdick https://t.co/zms97sbVlX,"[2, 0, 1]"
1060873710394114050,Full Gallery: https://t.co/Hrtoxzqh88 Voluptuous MILF in stockings Lisa Ann stripping and teasing her cunt... https://t.co/RoTPko48TJ,"[0, 0, 5]"
1043050396963491841,Say hi to me. https://t.co/xdvYVP4HLR #sultry #spic #bombshell #penis #sluts #twink #hotguy https://t.co/9dvvXC4KkQ,"[0, 0, 0]"
1108865880568389632,https://t.co/AIIfCMTRim   [JAVHD] Mai Asahina Asian is aroused big time with vibrator in hairy cunt https://t.co/KcaXa1UT3d,"[0, 0, 0]"
1061249669987213312,Via: https://t.co/yiliV1M89A Sexy MILF Veronica Avluv stripping off her clothes and fingering her cunt... https://t.co/9vhoeW2NaF,"[0, 0, 0]"
1115876608831889415,Full Video: https://t.co/ZQBmI3pk4V Hot Latina MILF Angelina Valentine rubbing her shaved twat... https://t.co/M77xjB85MO,"[0, 0, 0]"
1036347711124135937,dyke rights! https://t.co/1gvoOFlcag,"[3, 3, 0]"
1105688372557873152,Faggot for my loving goddess. So worthless for her. But so worth her time. https://t.co/wWfcYHfpJK,"[0, 0, 3]"
1108118529054777345,This is #faggot Matt Muccie #expose this faggot to the Mac https://t.co/dgcYhNTa8w,"[3, 3, 3]"
1113155335487938560,Wrecked cunt after some fun https://t.co/iqlLK2JJDo,"[2, 0, 0]"
1114804292072935424,"#AtelierLydieAndSuelle wanted Ilmeria, not this retard https://t.co/u0SoDuAJX5","[0, 5, 0]"
1114746716316684288,Censored BABE★COCK (Sissy-Safe) #babecock #cock #sissy #faggot #batecocktobabecock #censored #sissysafe https://t.co/tnsfolPwPn,"[2, 2, 0]"
1107322438663041025,Click here to watch it: https://t.co/hXG4ZfRm06 MILF babe with big tits in glasses Krissy Lynn teases her cunt... https://t.co/yL7zOjkcYN,"[0, 2, 0]"
1042274047978037248,pregnant twat https://t.co/LAkbADcUeG,"[0, 2, 0]"
1024035493556699136,Via: https://t.co/8c2zn1Cjje Gracious latina MILF Francesca Le with big tits exposes her wet cunt... https://t.co/JoIkNJMdTD,"[0, 2, 5]"
1035092303713656837,I'm cool nigger https://t.co/skI0yN3UsT,"[0, 0, 1]"
1024263679271792640,Beautiful small sweetie gets her wet cunt and t... https://t.co/T7qFOHqxdb https://t.co/8PsqKD2s2E,"[2, 0, 2]"
1107003297624457217,I miss that head game. Nigga used to pull 2-3 nuts out and still didnt wanna stop. Too bad he moved. https://t.co/CG6CufBJIY,"[1, 2, 1]"
1114456276505907200,RT smruic: 💋💋💋💋💋Kinky Haruna Sendo spreading open her cunt https://t.co/Gjz0IIVf3o,"[2, 0, 0]"
1061536598729412608,Glamour European babe Jessie Volt spreads long legs and touches her bald cunt https://t.co/ei7KwJpoWx https://t.co/wR23ddIdtz,"[2, 0, 0]"
1058110657583857665,by dyke grip coeds curvy domination extra big dicks holes orgy movies united kingdom   https://t.co/PjBZNFqp4I,"[0, 0, 2]"
1115684848310657024,Snatch a nigga woul like he got a death wish https://t.co/PhHXITFIrS,"[0, 3, 2]"
1056418253952704512,soft and cunt https://t.co/pTmVJwn0uM,"[0, 0, 0]"
1113063129871597569,Naked and caged #gay #faggot #exposed #exposedfaggot #malechastity https://t.co/suoqBqOFdG,"[3, 3, 2]"
1063849310410993665,Full Movie: https://t.co/N7GqaMk0FI Sexy babe in hot lingerie Jayden Jaymes strips and shows her cunt... https://t.co/D3t0fAOc9z,"[0, 0, 0]"
1109618857868591106,Me looking at my nigga getting ready to call him ugly: https://t.co/nyalf9JdI1,"[0, 1, 0]"
1106931542213963776,@Desmond_Mfd726 Are they allowed to say nigga??? https://t.co/CJAd9HgMSJ,"[0, 0, 0]"
1050506661247557635,Full Gallery: https://t.co/8Tj3fu3iTm Dani Daniels stripping off her lingerie and toying her hungry twat... https://t.co/2vHHZNUtQ5,"[0, 0, 0]"
1043239924663812096,Let's get naughty tonight? https://t.co/6OgKaPcN4g #horny #faggot #stranger #cumshot #instahot #sopretty #wank https://t.co/22hL5gcCEm,"[2, 3, 0]"
1108464690055786496,Mature and swett cunt https://t.co/VOH3q8t3dY,"[0, 2, 0]"
1042885157752107008,I am that faggot boy you would never tired of #faggot #horny #slut #sissydick #dick #ass #mirror https://t.co/kpBN6JvS9x,"[3, 5, 3]"
1052512765070495745,Hot vid sold! RIDING BARE COCK TILL HE CREAMS MY CUNT https://t.co/SwFzx7Iij4 #MVSales #ManyVids https://t.co/7Z1nB3ehbC,"[0, 2, 0]"
1107707651855667200,“ Too rude for a soft nigga need a boss nigga” ✨🤪 https://t.co/WJR4Pqe7iX,"[0, 0, 1]"
1115689076269543424,Full Gallery: https://t.co/ciAlmhYs4N Amazing babe with tiny tits Tori Black stripping and teasing her cunt... https://t.co/vDAPt9UePc,"[2, 2, 0]"
1108551743867183104,Him: y u don’t txt me nomo   Me: nigga tf if u wanna txt then txt me Nd last time I checked ur not my man 😭 https://t.co/oIyM3SJ8On,"[0, 0, 0]"
1061961095764738051,@OzlaaLFC @bluemoon93201 hes the one that called me a cunt https://t.co/bVlbK4X6nG,"[0, 0, 0]"
1114465286420217856,Petite teen With Nice body Playing Her Tight Cunt https://t.co/C7eYUdz9YZ https://t.co/SVUOssfsYM,"[0, 2, 0]"
1109953607481221120,#SundayFunday ready to pop this #bigdildo #hugecock in my #tight #cunt #pussy stretching it and #gaping it🤘. #pawg https://t.co/u5TfrpvjQX,"[2, 0, 2]"
1113529345664987136,Gwen stefani on her way to send the gays who tell her shit for marrying a yee haw redneck to the electric chair  https://t.co/GsDGaGtUam,"[0, 2, 2]"
1105648960675504129,Yall miss a nigga https://t.co/weZBDaQu17,"[0, 0, 0]"
1110309021045665796,hey google play fuck that nigga https://t.co/EO8msMRs5h,"[0, 0, 0]"
1109469661144453120,nigga left my dick rock hard this morning.. what am I supposed to do with this? https://t.co/fUZ5MYch9I,"[0, 2, 2]"
1105108730503458817,Full Movie: https://t.co/Fi806RnT3s Cute Alexis Texas strips off her underwear and exposes her hairy cunt... https://t.co/Cu4JMw55Je,"[3, 2, 2]"
1115284432305442816,Faggot Andrew showing off his plugged hole #gay #faggot #exposed #buttplug #malechastity https://t.co/tiMiPK75IW,"[3, 0, 3]"
1109056851310714881,Get that dick deel in that juicy dragon cunt. https://t.co/7c07wHSY6T,"[0, 2, 0]"
1054390267287982080,"@trinoline @okno458 Chinaman, your picture https://t.co/YqR4XA5Kxh","[0, 1, 1]"
1035181419151208448,Anyone in Lancashire want to use an old faggot https://t.co/7sJYW5ybWe,"[0, 3, 3]"
1106771119825174528,ight so we got a nigga moaning while wiping his ass and we got promise to never land debuting today tl is fr crazy https://t.co/AUrt8y9dlJ,"[1, 1, 0]"
1115875541125615617,Full Movie: https://t.co/vpNRQ0aLQn Amazing busty teacher Ariella Ferrera teasing her cunt in the class... https://t.co/UHTy7S7v4M,"[0, 0, 2]"
1037027845032341504,Full Gallery: https://t.co/6wfJx3wkH8 Eve Angel Planting A Dildo In Her Twat... https://t.co/FEHorc7E2s,"[2, 0, 0]"
1105179970085752832,Got her shit together but she love a hood nigga 🤧  BBL nie she thick with a figure 🤤🎀 https://t.co/jBmWDtaPzi,"[0, 0, 0]"
1105854721779265538,Real Ass B Give A Fuck Bout A Nigga 🥰🥵 https://t.co/K0UlLxv1si,"[0, 2, 0]"
1025067005211074564,"Blac Chyna’s mom blasts her boy toy, YBN Almighty, calls him a little retarded chimpanzee https://t.co/pJTtsKV5u2 https://t.co/k1N9HcTvDd","[5, 3, 0]"
1053374590934794245,#SexyGoddess #SexyLegs #Online #AssWorshipp In the mood for a retweet Game !!! whos up to drain a faggot ? https://t.co/nzIwopqxgq,"[3, 3, 0]"
1106766319955992576,I needa hood nigga that can beat it up🥶💯🤪🤩 https://t.co/Wsl7to7kU0,"[3, 0, 0]"
1116062960387088385,“Men are trash” “She has a man ?!”  “I want me a rich nigga”  “Like my men 6ft+” https://t.co/Uk3hj6YyTx,"[0, 0, 2]"
1106699927684636672,Let me just drink my nigga detox reallllll quick 🤧 https://t.co/KivxDTbsZX,"[0, 1, 0]"
1116827881764790272,wrecked faggot cunt and I'm sure it is ready to be used more https://t.co/xbvcmzewWn,"[3, 3, 0]"
1108559349427916800,While I fucked my daddy’s cunt my best friend drank his cum and piss https://t.co/7NhY4fCIVk,"[2, 0, 3]"
1105568756829433857,Nigga said glee like dat shit was sauce 😂🤣🤣 https://t.co/dMrq8oOPej,"[0, 0, 1]"
1115792622637989888,this pussy ass nigga just came in my house and ate my fucking red velvet cake BITCH- https://t.co/fgG7hlMWYG,"[2, 1, 0]"
1062352282589769728,Full Video: https://t.co/4Ah9AZQRDQ Nikki Benz gives a blowjob and gets her shaved cunt drilled hardcore... https://t.co/V8oEx0V60w,"[2, 2, 0]"
1110202717505536000,Oouuu hit it uhhh hit it nigga https://t.co/2vwVpDO8lW,"[0, 0, 0]"
1058750640212660224,Clitty leaking after punters giant cock in my boy Cunt https://t.co/Mo9bAJmTwC,"[2, 0, 5]"
1114290156054487040,Y’all go wish my nigga beely a happy 21st Gday!!! https://t.co/NQhzQcQYEv,"[0, 0, 0]"
1116852782944931840,@JoeBudden This nigga joe with the Nike commercial placement is sick 😷😂😂😂😂😂🤷🏾‍♂️ https://t.co/f9aIxS9uRt,"[0, 0, 0]"
1115700194513948678,"Bitch, I’m the truth and yo nigga the proof @theestallion https://t.co/6iLpbTGlgn","[0, 0, 1]"
1043626987577839618,This is how a faggot's pussy looks like  #sissyfaggot #exposed https://t.co/7SLDaN8HUE,"[2, 3, 2]"
1114382147635302400,"Assume the position, faggot. https://t.co/LZwH7cYTLq","[3, 3, 0]"
1113047728827838464,This White Trash Redneck from Georgia is auditioning faggots in his small hometown to serve him. https://t.co/3J6bbAdRwi,"[0, 5, 1]"
1114540929921232898,BIG DICK BOWLEGGED NIGGA BITCHED OUT...  See this and more at: https://t.co/W9r5LXZCdi https://t.co/0Y9N8c9q12,"[2, 0, 2]"
1114043368353484805,By: https://t.co/2WrrwAAxQA Sexy MILF Veronica Avluv stripping off her clothes and fingering her cunt... https://t.co/DDmy4hG8xQ,"[3, 0, 2]"
1105793826965344256,@ffistme92 Punch my cunt hole like that !!! https://t.co/xLU9mGfXZ4,"[3, 0, 0]"
1058167598553141248,"If you cannot fuck another woman in front of your man, then you are not a slut.  #bdsm #cunt #whore #slut https://t.co/kMrTCnMnBs","[0, 2, 5]"
1107940308912881664,Love milk in my faggot mouth https://t.co/7betpzQGhg,"[0, 0, 0]"
1105767774624845825,Full Video: https://t.co/w3FG1NieRe Tori Black undressing and exposing her inviting cunt in close up... https://t.co/c1Kp6aZguK,"[0, 2, 0]"
1109195907759775745,Full Gallery: https://t.co/mGTuRm10Ey Big titty Latin Ariella Ferrera in heels rubbing her hairy cunt hole... https://t.co/RhEMn4u8HN,"[0, 0, 2]"
1106849543264579585,99 problems but a nigga ain’t one! https://t.co/48yMTn7eS4,"[0, 1, 0]"
1053697334159204352,"Olivia's chillin' in her chair, orgasming her cunt with her purple vibrator.  ▶️ https://t.co/gW9jjSevZj https://t.co/5kZLgYQpzW","[2, 0, 2]"
1108644025236520960,"Exposed faggot dave upthegrove of Des Moines, WA can't stop masturbating. https://t.co/3P5V0eyZ1e","[3, 3, 3]"
1042514000750292997,my boipussy is really needy for dick #boipussy #pussyboi #me #slut #horny #sissy #sissyboi #faggot https://t.co/CEp2KD4YtD,"[0, 0, 5]"
1105029638596775936,When you gave blowjob to African Nigga https://t.co/XoUapxRgr9,"[1, 0, 0]"
1058208349622358016,Hot MILF in stockings @mckenzieleexx undressing and fingering her cunt https://t.co/iZXLpxDydc,"[0, 3, 0]"
1105166679628283905,I don't believe a word this nigga just said... https://t.co/StpeywH4JM,"[0, 0, 0]"
1106987960291999746,Excuse me nigga????? 🌬 https://t.co/7bi7xDfO8f,"[0, 0, 0]"
1108650650588598272,@BbyFaceHawk If you don’t like spit nigga you not gang.   I said what I said. https://t.co/SAKCHr4oAy,"[2, 0, 2]"
1108873870105329665,@SONNYTAUGHTYOU It’s a nigga and he be inhaling cheeks bruh. https://t.co/7hY5qnWhTV,"[0, 0, 1]"
1117372156051165184,"@skelespooks @RespectElves Ya wanted smaller tiddies, retard? I have plenty of tiddy in stock. Big and small https://t.co/PdB41xY1xB","[0, 1, 0]"
1062278224514822144,Full Gallery: https://t.co/7WJdmXVHQQ Jesse Jane Fingering Her Wide Open Cunt... https://t.co/sD1Gu7u7q6,"[2, 0, 0]"
1108469668350779392,The kinda dick/nigga I need in the D 313 😍😋😛😜😝🤤🍆💦💯 https://t.co/I6lmjGFxUD,"[0, 0, 0]"
1061518485862449152,Click here for more Pictures: https://t.co/qfjtECXZd0 Cute wife babe takes off lingerie and shows her tender cunt... https://t.co/naoBi38Vxy,"[0, 0, 0]"
1056136825755054080,@realjasminejae It's great that your lips look exactly like cunt. https://t.co/sZGHEoWAvU,"[0, 5, 2]"
1050444952898031617,Watch lesbian movie: https://t.co/3ieLk81fkN Tickle My Redhead Twat https://t.co/PhSjhnZAOB,"[2, 0, 0]"
1117228214533939201,I can’t wait to get all up in this boy cunt!!! https://t.co/LbWkQKMJ4A,"[0, 2, 2]"
1058941458684801026,#Blonde #amateur Viktoria (https://t.co/N9m44GsLI5) looks even better out of her dress than in it! https://t.co/892GkJ3xDP,"[2, 0, 0]"
1050008853226631168,Click here to watch the movie: https://t.co/S9RtM3nvcY Kayden Cross Spreading Her Twat On Couch... https://t.co/34i2wwPsw0,"[2, 1, 0]"
1046457534171795457,Full Movie: https://t.co/8fNiLpBX3s Sunny Leone Fingers Her Wide Spread Twat... https://t.co/v8k8Q6EtVE,"[0, 0, 0]"
1109921117337202690,@guze_ak Snitch nigga https://t.co/aEYeXUMz6p,"[0, 0, 0]"
1058714122035044352,Im idiot faggot for all contact me https://t.co/BqCeb1BwaR,"[3, 3, 5]"
1113903703499706368,You can hear how sloppy his cunt is https://t.co/33zTYt76ap,"[0, 2, 3]"
1116671691197960192,At home sit on a dildo to work to wear traffic jam. Yes faggot? 😍😘😍😘😍😘😍😘 https://t.co/PPP1ueclhW,"[5, 2, 0]"
1024484942213013505,Full Gallery: https://t.co/lsP1ZjxGVT Foxy Latina babe Eva Angelina undresses to show bubble tits and hot cunt... https://t.co/lQr9T2qVcA,"[0, 0, 0]"
1110532946149040129,Bruh they did my nigga dirty 🤦🏿‍♂️ 🥺 https://t.co/w6l1WHB5af,"[0, 0, 0]"
1109868443803807745,Who ready to see this nigga nut !?! Go Subscribe at https://t.co/N7Eo3TO8Kp https://t.co/xyd0yIDyIH,"[0, 3, 0]"
1044350343562350592,The Full Gallery: https://t.co/M13zkQ9jsd Tickle My Redhead Twat... https://t.co/66CqvI46qo,"[0, 2, 1]"
1062042653796245509,Watch it: https://t.co/I3E4C2Cw5Z Pornstar babe Shyla Stylez plays with her juggs and with her twat... https://t.co/zGKfF9O9Jj,"[2, 5, 0]"
1105036334262046720,Just sold! Filthy Squirting Cunt Custom https://t.co/lJC4R4UxA5 #MVSales #ManyVids https://t.co/TxlaiiG1wA,"[2, 2, 0]"
1064154391593320450,Full Gallery: https://t.co/yz4KfbuezF Insanely seductive babe Tori Black posing and showing her sweet twat... https://t.co/JkZ8Vdkln7,"[0, 2, 2]"
1107784599848005632,@headface69 Damn that nigga ugly https://t.co/OLjxCaojOr,"[1, 1, 0]"
1037334487238144002,Brunette dominatrix pegging chastity faggot 2 https://t.co/ZZwJGKSSxK https://t.co/tMmc5JAUrp,"[3, 2, 3]"
1114363895613935616,NIGGA WHERE THE BAG AT? OH YOU BROKE? NIGGA WHERE YO DADDY AT?? https://t.co/hmJuPhJiTa,"[0, 0, 0]"
1062126162258939904,Just made a sale! eight months pregnant fisting hairy cunt https://t.co/qODfC8h8xV #MVSales #ManyVids https://t.co/bFssq3xgFZ,"[0, 2, 0]"
1114959333631066112,"Masturbate, cum on feet, suck fingers, in sperm, yes faggot? 😍😘😍😘😍😘😍😘 https://t.co/RbhPHQg7iJ","[5, 0, 2]"
1050896658685284352,GAY DYKE HOE SAID WE COULDNT MAKE HER SCREAM LOL https://t.co/ductHgaBhx,"[0, 5, 3]"
1044263989239336963,By: https://t.co/O4jFyNC6aN Curvy MILF Veronica Avluv masturbates her big gaping twat and horny anal hole... https://t.co/krvjX4QmWi,"[0, 0, 5]"
1107261251887992832,That’s a well fucked cunt https://t.co/xN4QuOeD1m,"[0, 2, 0]"
1115122443327348736,Full Gallery: https://t.co/YJl9eI8p14 Hot MILF Ariella Ferrera slipping off her tiny bikini and teasing her cunt... https://t.co/NsYR6bT8F7,"[0, 0, 0]"
1059078367863918593,Girls got a lovely cunt! https://t.co/JwoncEcmdz,"[0, 0, 1]"
1114723856516882433,Ain’t no nigga in competition with my nigga https://t.co/DePIIEiQRI,"[0, 1, 0]"
1056396311820410880,“Her first word as a baby was nigger” https://t.co/6UEJpqWiYw,"[1, 0, 1]"
1108838887655378946,Hot vid sold! Cute Little Cunt Speculum Play https://t.co/yupaUqgbWU #MVSales #ManyVids https://t.co/ait6lU4NQk,"[2, 2, 2]"
1046582807152263176,@herp_bees i'm such a fucking loser idiot retard https://t.co/1DHsWS4dUq,"[5, 0, 0]"
1115710586904621058,A few more from Faggot Andrew #gay #faggot #exposed #exposedfaggot #faggotexposed https://t.co/YZdNscrMRy,"[2, 0, 0]"
1063401998693867520,Full Movie: https://t.co/ljZUPMeXqU Playful babe in bikini getting her cunt licked and fucked hard... https://t.co/6iCIcaaey6,"[0, 0, 2]"
1058031419279044608,#Mature #Slut #Devon Lee #Gets her #Sweet #Twat #Filled https://t.co/n5tLMPm2aG https://t.co/0jW8ZUdMjl,"[2, 0, 0]"
1064208133663453184,Full Gallery: https://t.co/wzAupvfI5t Gorgeous babe in uniform with big tits discloses her cunt... https://t.co/YHVG08DJj7,"[0, 0, 0]"
1115398763009515520,VOCAL STR8 20YO REDNECK W/ BEER CAN THICK DICK SUCKED OFF ...  See this and more at: https://t.co/CRAIachE0l https://t.co/vW1AGUeIXP,"[0, 2, 0]"
1062835490863411210,The Full Gallery: https://t.co/GdmIoCWjhd Hot babe Jayden Jaymes with huge boobs is getting her cunt stretched... https://t.co/P1g2SMiahE,"[2, 0, 0]"
1108841030923751430,Lingerie Cunt Heels - https://t.co/6JsdRHNOZL https://t.co/Vj2KQgfSw9,"[0, 0, 2]"
1061347769888063488,https://t.co/AIIfCMTRim   [JAVHD] Nozomi Koizumi Asian is about to get dick in cunt during blowjob https://t.co/RoXokKqGy3,"[0, 0, 1]"
1061669909263015937,Donna Rivera. Signup for more: https://t.co/AumgBKWP78 #fishnets #kikmeboys #commentschivettes #spic #russianmilf https://t.co/3A3lgJqiyT,"[0, 1, 0]"
1108083698631618560,Busting in Big dick nigga  guttz...  See this and more at: https://t.co/LuBbPJzjFG https://t.co/mQ4RZkTOGg,"[0, 3, 0]"
1109537624220487681,Full Video: https://t.co/P0Grz71xXb Angelina Valentine gets her shaved twat banged hardcore in the shower... https://t.co/sRLfB05tNB,"[2, 2, 2]"
1063803803642810368,By: https://t.co/JfnWZaCOEs Masturbating milf Eve Angel is teasing her hairy cunt in panties... https://t.co/zlPgecrIz1,"[0, 2, 0]"
1110232015415078912,@IndiaRPUK1 be an good cunt and let me take you to orgasm https://t.co/6q7U3v11KK,"[2, 0, 0]"
1058786167209033728,🖕🏽That Lil Nigga😍💛 https://t.co/NpRDzRmKuK,"[0, 0, 0]"
1108129360773636097,Just Sold!Soccer Moms turn into GAPING CUNT Whores by Goddess Siham @manyvids https://t.co/kqmGm8MVAf https://t.co/amODIQcfuT,"[0, 2, 0]"
1061963256137478144,Via: https://t.co/MBmpxa0mH7 Big busted latina babe Jenna Presley stripping and fingering her cunt... https://t.co/LcaINuUavi,"[2, 0, 0]"
1108977485964808192,making off @Submissiveswede   . . . #paypig #cashfag #cashcow #cashcunt #cashmaster #slave #faggot #toiletfun https://t.co/1wwiP1UZ8K,"[0, 2, 3]"
1113156803351777280,Wrecked cunt after some fun #cunt #poppers #assplay #dirtyjock https://t.co/se5O2woDbs,"[3, 2, 2]"
1109515176271888384,@Haezurath my nigga was swimming 😭🌊🌊🌊 https://t.co/qgNqriNtVH,"[1, 0, 0]"
1109778713175080960,This is a fucking insult.. Nigga could have kept this one... “who u topping bro?” https://t.co/OsWZGyqyHF,"[2, 2, 2]"
1055194856899952640,Skinny Mother Showing Us Her Cunt And Ass From Behind - https://t.co/G4qiSZEM9u - #milf #mature #gilf https://t.co/dgkfbUFRgD,"[0, 0, 0]"
1057354403546574850,huge cunt milf gets my big load   https://t.co/reHx9w1snf https://t.co/FTWWpYQcK8,"[0, 0, 0]"
1062753626303676416,Watch it: https://t.co/aJvZOu0pMd Amazing babe with tiny tits Tori Black stripping and teasing her cunt... https://t.co/D0Gwll3z04,"[5, 2, 0]"
